,ticker,date,volume
2041,CMG,2016-04-27,close all
2401,CVS,2016-05-03,close all
2581,DFRG,2016-04-26,close all
2941,DNKN,2016-04-28,close all
3561,FRGI,2016-05-10,close all
3651,FUN,2016-05-04,close all
4321,HVT,2016-05-03,close all
4411,HZO,2016-04-26,close all
4581,JACK,2016-05-12,close all
5061,LAD,2016-04-21,close all
5241,LL,2016-05-10,close all
5331,LOCO,2016-05-06,close all
5511,MCD,2016-04-22,close all
5691,MNRO,2016-05-19,close all
5781,MUSA,2016-05-09,close all
5961,ORLY,2016-04-28,close all
6051,PAG,2016-04-26,close all
6141,PBPB,2016-05-04,close all
6491,PZZA,2016-05-04,close all
6661,RCII,2016-04-28,close all
6931,RRGB,2016-05-17,close all
7021,RUSHA,2016-04-21,close all
7111,RUTH,2016-04-28,close all
7201,SAH,2016-04-26,close all
7291,SBH,2016-05-05,close all
7391,SEAS,2016-05-05,close all
7751,SIX,2016-04-27,close all
8271,TA,2016-05-09,close all
8631,TTS,2016-04-19,close all
8721,TUES,2016-04-29,close all
8811,TXRH,2016-05-03,close all
8901,WEN,2016-05-11,close all
9171,WOOF,2016-04-27,close all
9351,YUM,2016-04-21,close all
6,AAN,2016-07-10,-0.0217391304
15,AAP,2016-07-10,0.0217391304
33,AN,2016-07-10,-0.0217391304
77,BJRI,2016-07-10,-0.0217391304
97,BLMN,2016-07-10,-0.0217391304
124,BWLD,2016-07-10,0.0217391304
133,CAB,2016-07-10,0.0217391304
1421,CAKE,2016-07-10,-0.0217391304
151,CAR,2016-07-10,-0.0217391304
187,CHEF,2016-07-10,-0.0217391304
196,CHUY,2016-07-10,-0.0217391304
205,CMG,2016-07-10,-0.0217391304
241,CVS,2016-07-10,-0.0217391304
259,DFRG,2016-07-10,0.0217391304
295,DNKN,2016-07-10,0.0217391304
357,FRGI,2016-07-10,-0.0217391304
366,FUN,2016-07-10,-0.0217391304
424,HTZ,2016-07-10,0.0217391304
433,HVT,2016-07-10,0.0217391304
442,HZO,2016-07-10,-0.0217391304
459,JACK,2016-07-10,-0.0217391304
507,LAD,2016-07-10,0.0217391304
525,LL,2016-07-10,-0.0217391304
534,LOCO,2016-07-10,-0.0217391304
552,MCD,2016-07-10,0.0217391304
570,MNRO,2016-07-10,0.0217391304
579,MUSA,2016-07-10,0.0217391304
597,ORLY,2016-07-10,-0.0217391304
606,PAG,2016-07-10,-0.0217391304
615,PBPB,2016-07-10,-0.0217391304
650,PZZA,2016-07-10,0.0217391304
667,RCII,2016-07-10,-0.0217391304
694,RRGB,2016-07-10,0.0217391304
703,RUSHA,2016-07-10,0.0217391304
712,RUTH,2016-07-10,-0.0217391304
7211,SAH,2016-07-10,-0.0217391304
730,SBH,2016-07-10,-0.0217391304
740,SEAS,2016-07-10,-0.0217391304
776,SIX,2016-07-10,0.0217391304
828,TA,2016-07-10,0.0217391304
864,TTS,2016-07-10,-0.0217391304
873,TUES,2016-07-10,0.0217391304
882,TXRH,2016-07-10,-0.0217391304
891,WEN,2016-07-10,-0.0217391304
918,WOOF,2016-07-10,-0.0217391304
936,YUM,2016-07-10,0.0217391304
61,AAN,2016-07-29,close all
152,AAP,2016-08-16,close all
331,AN,2016-07-29,close all
771,BJRI,2016-07-27,close all
971,BLMN,2016-07-29,close all
1241,BWLD,2016-07-27,close all
1331,CAB,2016-07-28,close all
1422,CAKE,2016-07-28,close all
1511,CAR,2016-08-03,close all
1871,CHEF,2016-08-03,close all
1961,CHUY,2016-08-03,close all
2051,CMG,2016-07-22,close all
2411,CVS,2016-08-02,close all
2591,DFRG,2016-07-21,close all
2951,DNKN,2016-07-21,close all
3571,FRGI,2016-08-04,close all
3661,FUN,2016-08-03,close all
4241,HTZ,2016-08-09,close all
4331,HVT,2016-08-02,close all
4421,HZO,2016-07-26,close all
4591,JACK,2016-08-04,close all
5071,LAD,2016-07-28,close all
5251,LL,2016-07-27,close all
5341,LOCO,2016-08-05,close all
5521,MCD,2016-07-26,close all
5701,MNRO,2016-07-28,close all
5791,MUSA,2016-08-04,close all
5971,ORLY,2016-07-28,close all
6061,PAG,2016-07-28,close all
6151,PBPB,2016-08-03,close all
6501,PZZA,2016-08-03,close all
6671,RCII,2016-07-28,close all
6941,RRGB,2016-08-09,close all
7031,RUSHA,2016-07-27,close all
7121,RUTH,2016-07-29,close all
7212,SAH,2016-07-26,close all
7301,SBH,2016-08-04,close all
7401,SEAS,2016-08-04,close all
7761,SIX,2016-07-27,close all
8281,TA,2016-08-08,close all
8641,TTS,2016-07-19,close all
8731,TUES,2016-08-19,close all
8821,TXRH,2016-08-02,close all
8911,WEN,2016-08-10,close all
9181,WOOF,2016-07-27,close all
9361,YUM,2016-07-14,close all
7,AAN,2016-10-10,0.0212765957
16,AAP,2016-10-10,0.0212765957
34,AN,2016-10-10,-0.0212765957
78,BJRI,2016-10-10,0.0212765957
98,BLMN,2016-10-10,0.0212765957
125,BWLD,2016-10-10,0.0212765957
134,CAB,2016-10-10,0.0212765957
143,CAKE,2016-10-10,0.0212765957
1521,CAR,2016-10-10,-0.0212765957
188,CHEF,2016-10-10,0.0212765957
197,CHUY,2016-10-10,-0.0212765957
206,CMG,2016-10-10,-0.0212765957
242,CVS,2016-10-10,-0.0212765957
260,DFRG,2016-10-10,0.0212765957
296,DNKN,2016-10-10,0.0212765957
358,FRGI,2016-10-10,-0.0212765957
367,FUN,2016-10-10,-0.0212765957
403,HABT,2016-10-10,0.0212765957
425,HTZ,2016-10-10,-0.0212765957
434,HVT,2016-10-10,-0.0212765957
443,HZO,2016-10-10,0.0212765957
460,JACK,2016-10-10,0.0212765957
508,LAD,2016-10-10,-0.0212765957
526,LL,2016-10-10,0.0212765957
535,LOCO,2016-10-10,-0.0212765957
553,MCD,2016-10-10,-0.0212765957
571,MNRO,2016-10-10,-0.0212765957
580,MUSA,2016-10-10,-0.0212765957
598,ORLY,2016-10-10,-0.0212765957
607,PAG,2016-10-10,0.0212765957
616,PBPB,2016-10-10,-0.0212765957
651,PZZA,2016-10-10,0.0212765957
668,RCII,2016-10-10,0.0212765957
695,RRGB,2016-10-10,0.0212765957
704,RUSHA,2016-10-10,0.0212765957
713,RUTH,2016-10-10,0.0212765957
722,SAH,2016-10-10,-0.0212765957
7311,SBH,2016-10-10,-0.0212765957
7411,SEAS,2016-10-10,-0.0212765957
750,SFM,2016-10-10,0.0212765957
777,SIX,2016-10-10,-0.0212765957
829,TA,2016-10-10,0.0212765957
865,TTS,2016-10-10,0.0212765957
874,TUES,2016-10-10,0.0212765957
883,TXRH,2016-10-10,0.0212765957
892,WEN,2016-10-10,-0.0212765957
919,WOOF,2016-10-10,-0.0212765957
71,AAN,2016-10-28,close all
161,AAP,2016-11-15,close all
341,AN,2016-10-28,close all
781,BJRI,2016-10-20,close all
981,BLMN,2016-10-28,close all
1251,BWLD,2016-10-27,close all
1341,CAB,2016-10-26,close all
1431,CAKE,2016-10-27,close all
1522,CAR,2016-11-03,close all
1881,CHEF,2016-11-03,close all
1971,CHUY,2016-11-02,close all
2061,CMG,2016-10-26,close all
2421,CVS,2016-11-08,close all
2601,DFRG,2016-10-14,close all
2961,DNKN,2016-10-20,close all
3581,FRGI,2016-11-08,close all
3671,FUN,2016-11-02,close all
4031,HABT,2016-11-03,close all
4251,HTZ,2016-11-08,close all
4341,HVT,2016-11-01,close all
4431,HZO,2016-11-01,close all
4601,JACK,2016-11-22,close all
5081,LAD,2016-10-20,close all
5261,LL,2016-10-31,close all
5351,LOCO,2016-11-04,close all
5531,MCD,2016-10-21,close all
5711,MNRO,2016-10-20,close all
5801,MUSA,2016-11-03,close all
5981,ORLY,2016-10-27,close all
6071,PAG,2016-10-26,close all
6161,PBPB,2016-11-02,close all
6511,PZZA,2016-11-02,close all
6681,RCII,2016-10-27,close all
6951,RRGB,2016-11-03,close all
7041,RUSHA,2016-10-27,close all
7131,RUTH,2016-10-28,close all
7221,SAH,2016-11-01,close all
7312,SBH,2016-11-15,close all
7412,SEAS,2016-11-08,close all
7501,SFM,2016-11-03,close all
7771,SIX,2016-10-26,close all
8291,TA,2016-11-08,close all
8651,TTS,2016-10-18,close all
8741,TUES,2016-10-27,close all
8831,TXRH,2016-11-02,close all
8921,WEN,2016-11-09,close all
9191,WOOF,2016-10-26,close all
8,AAN,2017-01-10,0.0212765957
17,AAP,2017-01-10,0.0212765957
35,AN,2017-01-10,-0.0212765957
79,BJRI,2017-01-10,-0.0212765957
99,BLMN,2017-01-10,-0.0212765957
126,BWLD,2017-01-10,0.0212765957
135,CAB,2017-01-10,-0.0212765957
144,CAKE,2017-01-10,-0.0212765957
153,CAR,2017-01-10,0.0212765957
189,CHEF,2017-01-10,0.0212765957
198,CHUY,2017-01-10,0.0212765957
207,CMG,2017-01-10,-0.0212765957
243,CVS,2017-01-10,-0.0212765957
261,DFRG,2017-01-10,-0.0212765957
297,DNKN,2017-01-10,0.0212765957
359,FRGI,2017-01-10,0.0212765957
368,FUN,2017-01-10,0.0212765957
404,HABT,2017-01-10,0.0212765957
426,HTZ,2017-01-10,0.0212765957
435,HVT,2017-01-10,-0.0212765957
444,HZO,2017-01-10,0.0212765957
461,JACK,2017-01-10,-0.0212765957
509,LAD,2017-01-10,0.0212765957
527,LL,2017-01-10,-0.0212765957
536,LOCO,2017-01-10,0.0212765957
554,MCD,2017-01-10,0.0212765957
572,MNRO,2017-01-10,-0.0212765957
581,MUSA,2017-01-10,-0.0212765957
599,ORLY,2017-01-10,0.0212765957
608,PAG,2017-01-10,0.0212765957
617,PBPB,2017-01-10,0.0212765957
652,PZZA,2017-01-10,-0.0212765957
669,RCII,2017-01-10,0.0212765957
696,RRGB,2017-01-10,0.0212765957
705,RUSHA,2017-01-10,0.0212765957
714,RUTH,2017-01-10,-0.0212765957
723,SAH,2017-01-10,-0.0212765957
732,SBH,2017-01-10,-0.0212765957
742,SEAS,2017-01-10,0.0212765957
778,SIX,2017-01-10,0.0212765957
830,TA,2017-01-10,0.0212765957
866,TTS,2017-01-10,0.0212765957
875,TUES,2017-01-10,-0.0212765957
884,TXRH,2017-01-10,0.0212765957
893,WEN,2017-01-10,0.0212765957
920,WOOF,2017-01-10,0.0212765957
938,YUM,2017-01-10,0.0212765957
81,AAN,2017-02-17,close all
171,AAP,2017-02-21,close all
351,AN,2017-02-03,close all
791,BJRI,2017-02-24,close all
991,BLMN,2017-02-17,close all
1261,BWLD,2017-02-08,close all
1351,CAB,2017-02-16,close all
1441,CAKE,2017-02-23,close all
1531,CAR,2017-02-16,close all
1891,CHEF,2017-02-22,close all
1981,CHUY,2017-03-01,close all
2071,CMG,2017-02-03,close all
2431,CVS,2017-02-09,close all
2611,DFRG,2017-02-24,close all
2971,DNKN,2017-02-09,close all
3591,FRGI,2017-02-28,close all
3681,FUN,2017-02-15,close all
4041,HABT,2017-03-03,close all
4261,HTZ,2017-02-28,close all
4351,HVT,2017-02-22,close all
4441,HZO,2017-01-24,close all
4611,JACK,2017-02-23,close all
5091,LAD,2017-02-15,close all
5271,LL,2017-02-21,close all
5361,LOCO,2017-03-10,close all
5541,MCD,2017-01-23,close all
5721,MNRO,2017-02-01,close all
5811,MUSA,2017-02-02,close all
5991,ORLY,2017-02-08,close all
6081,PAG,2017-02-07,close all
6171,PBPB,2017-02-15,close all
6521,PZZA,2017-02-22,close all
6691,RCII,2017-02-14,close all
6961,RRGB,2017-02-22,close all
7051,RUSHA,2017-02-16,close all
7141,RUTH,2017-02-17,close all
7231,SAH,2017-02-21,close all
7321,SBH,2017-02-02,close all
7421,SEAS,2017-02-28,close all
7781,SIX,2017-02-22,close all
8301,TA,2017-02-28,close all
8661,TTS,2017-02-14,close all
8751,TUES,2017-02-03,close all
8841,TXRH,2017-02-22,close all
8931,WEN,2017-02-16,close all
9201,WOOF,2017-02-09,close all
9381,YUM,2017-02-09,close all
9,AAN,2017-04-10,-0.0212765957
18,AAP,2017-04-10,-0.0212765957
36,AN,2017-04-10,0.0212765957
80,BJRI,2017-04-10,-0.0212765957
100,BLMN,2017-04-10,-0.0212765957
127,BWLD,2017-04-10,-0.0212765957
136,CAB,2017-04-10,-0.0212765957
145,CAKE,2017-04-10,-0.0212765957
154,CAR,2017-04-10,-0.0212765957
190,CHEF,2017-04-10,-0.0212765957
199,CHUY,2017-04-10,-0.0212765957
208,CMG,2017-04-10,0.0212765957
244,CVS,2017-04-10,-0.0212765957
262,DFRG,2017-04-10,-0.0212765957
298,DNKN,2017-04-10,0.0212765957
360,FRGI,2017-04-10,-0.0212765957
369,FUN,2017-04-10,-0.0212765957
405,HABT,2017-04-10,-0.0212765957
427,HTZ,2017-04-10,-0.0212765957
436,HVT,2017-04-10,0.0212765957
445,HZO,2017-04-10,-0.0212765957
462,JACK,2017-04-10,-0.0212765957
510,LAD,2017-04-10,-0.0212765957
528,LL,2017-04-10,0.0212765957
537,LOCO,2017-04-10,-0.0212765957
555,MCD,2017-04-10,0.0212765957
573,MNRO,2017-04-10,-0.0212765957
582,MUSA,2017-04-10,-0.0212765957
600,ORLY,2017-04-10,-0.0212765957
609,PAG,2017-04-10,-0.0212765957
618,PBPB,2017-04-10,-0.0212765957
653,PZZA,2017-04-10,-0.0212765957
670,RCII,2017-04-10,-0.0212765957
697,RRGB,2017-04-10,-0.0212765957
706,RUSHA,2017-04-10,0.0212765957
715,RUTH,2017-04-10,-0.0212765957
724,SAH,2017-04-10,0.0212765957
733,SBH,2017-04-10,-0.0212765957
743,SEAS,2017-04-10,-0.0212765957
779,SIX,2017-04-10,-0.0212765957
831,TA,2017-04-10,0.0212765957
867,TTS,2017-04-10,-0.0212765957
876,TUES,2017-04-10,0.0212765957
885,TXRH,2017-04-10,-0.0212765957
894,WEN,2017-04-10,0.0212765957
921,WOOF,2017-04-10,-0.0212765957
939,YUM,2017-04-10,0.0212765957
91,AAN,2017-04-28,close all
181,AAP,2017-05-24,close all
361,AN,2017-04-25,close all
801,BJRI,2017-04-28,close all
1001,BLMN,2017-04-26,close all
1271,BWLD,2017-04-27,close all
1361,CAB,2017-05-04,close all
1451,CAKE,2017-05-04,close all
1541,CAR,2017-05-04,close all
1901,CHEF,2017-05-10,close all
1991,CHUY,2017-05-05,close all
2081,CMG,2017-04-26,close all
2441,CVS,2017-05-02,close all
2621,DFRG,2017-04-25,close all
2981,DNKN,2017-05-04,close all
3601,FRGI,2017-05-09,close all
3691,FUN,2017-05-03,close all
4051,HABT,2017-05-04,close all
4271,HTZ,2017-05-09,close all
4361,HVT,2017-05-02,close all
4451,HZO,2017-04-27,close all
4621,JACK,2017-05-17,close all
5101,LAD,2017-04-19,close all
5281,LL,2017-05-02,close all
5371,LOCO,2017-05-05,close all
5551,MCD,2017-04-25,close all
5731,MNRO,2017-05-18,close all
5821,MUSA,2017-05-02,close all
6001,ORLY,2017-04-27,close all
6091,PAG,2017-04-26,close all
6181,PBPB,2017-05-03,close all
6531,PZZA,2017-05-03,close all
6701,RCII,2017-05-02,close all
6971,RRGB,2017-05-17,close all
7061,RUSHA,2017-04-25,close all
7151,RUTH,2017-05-05,close all
7241,SAH,2017-04-26,close all
7331,SBH,2017-05-04,close all
7431,SEAS,2017-05-09,close all
7791,SIX,2017-04-26,close all
8311,TA,2017-05-09,close all
8671,TTS,2017-04-18,close all
8761,TUES,2017-05-04,close all
8851,TXRH,2017-05-02,close all
8941,WEN,2017-05-10,close all
9211,WOOF,2017-04-28,close all
9391,YUM,2017-05-03,close all
19,AEO,2015-05-10,0.0277777778
54,BBY,2015-05-10,-0.0277777778
63,BIG,2015-05-10,-0.0277777778
811,BKE,2015-05-10,-0.0277777778
1011,BOBE,2015-05-10,0.0277777778
110,BURL,2015-05-10,-0.0277777778
164,CATO,2015-05-10,-0.0277777778
173,CBRL,2015-05-10,0.0277777778
209,CONN,2015-05-10,0.0277777778
227,CTRN,2015-05-10,-0.0277777778
245,DDS,2015-05-10,-0.0277777778
263,DG,2015-05-10,-0.0277777778
272,DKS,2015-05-10,-0.0277777778
2811,DLTR,2015-05-10,0.0277777778
299,DSW,2015-05-10,-0.0277777778
325,FIVE,2015-05-10,-0.0277777778
334,FL,2015-05-10,-0.0277777778
343,FRAN,2015-05-10,-0.0277777778
379,GME,2015-05-10,-0.0277777778
388,GPS,2015-05-10,-0.0277777778
406,HD,2015-05-10,0.0277777778
415,HIBB,2015-05-10,-0.0277777778
463,JCP,2015-05-10,-0.0277777778
472,JWN,2015-05-10,-0.0277777778
493,KSS,2015-05-10,-0.0277777778
511,LB,2015-05-10,-0.0277777778
538,LOW,2015-05-10,0.0277777778
583,M,2015-05-10,-0.0277777778
636,PLCE,2015-05-10,-0.0277777778
680,ROST,2015-05-10,-0.0277777778
734,SCVL,2015-05-10,0.0277777778
780,SMRT,2015-05-10,-0.0277777778
797,SPLS,2015-05-10,-0.0277777778
832,TGT,2015-05-10,-0.0277777778
841,TITN,2015-05-10,-0.0277777778
904,WMT,2015-05-10,0.0277777778
1910,AEO,2015-05-20,close all
541,BBY,2015-05-21,close all
631,BIG,2015-05-29,close all
812,BKE,2015-05-21,close all
1012,BOBE,2015-06-17,close all
1101,BURL,2015-06-09,close all
1641,CATO,2015-05-21,close all
1731,CBRL,2015-06-02,close all
2091,CONN,2015-06-02,close all
2271,CTRN,2015-05-20,close all
2451,DDS,2015-05-15,close all
2631,DG,2015-06-02,close all
2721,DKS,2015-05-19,close all
2812,DLTR,2015-05-21,close all
2991,DSW,2015-05-27,close all
3251,FIVE,2015-06-04,close all
3341,FL,2015-05-22,close all
3431,FRAN,2015-06-10,close all
3791,GME,2015-05-29,close all
3881,GPS,2015-05-22,close all
4061,HD,2015-05-19,close all
4151,HIBB,2015-05-22,close all
4631,JCP,2015-05-14,close all
4721,JWN,2015-05-15,close all
4931,KSS,2015-05-14,close all
5111,LB,2015-05-21,close all
5381,LOW,2015-05-20,close all
5831,M,2015-05-13,close all
6361,PLCE,2015-05-14,close all
6801,ROST,2015-05-22,close all
7341,SCVL,2015-05-21,close all
7801,SMRT,2015-05-21,close all
7971,SPLS,2015-05-20,close all
8321,TGT,2015-05-20,close all
8411,TITN,2015-05-28,close all
9041,WMT,2015-05-19,close all
20,AEO,2015-08-10,0.0222222222
55,BBY,2015-08-10,0.0222222222
64,BIG,2015-08-10,-0.0222222222
82,BKE,2015-08-10,0.0222222222
85,BKS,2015-08-10,0.0222222222
102,BOBE,2015-08-10,0.0222222222
111,BURL,2015-08-10,0.0222222222
156,CASY,2015-08-10,-0.0222222222
165,CATO,2015-08-10,0.0222222222
174,CBRL,2015-08-10,-0.0222222222
210,CONN,2015-08-10,-0.0222222222
228,CTRN,2015-08-10,0.0222222222
246,DDS,2015-08-10,0.0222222222
264,DG,2015-08-10,-0.0222222222
273,DKS,2015-08-10,-0.0222222222
282,DLTR,2015-08-10,0.0222222222
300,DSW,2015-08-10,0.0222222222
309,EXPR,2015-08-10,0.0222222222
326,FIVE,2015-08-10,-0.0222222222
335,FL,2015-08-10,0.0222222222
344,FRAN,2015-08-10,0.0222222222
371,GCO,2015-08-10,0.0222222222
380,GME,2015-08-10,-0.0222222222
389,GPS,2015-08-10,-0.0222222222
407,HD,2015-08-10,-0.0222222222
416,HIBB,2015-08-10,0.0222222222
464,JCP,2015-08-10,0.0222222222
473,JWN,2015-08-10,-0.0222222222
485,KR,2015-08-10,0.0222222222
486,KR,2015-08-10,0.0222222222
494,KSS,2015-08-10,0.0222222222
512,LB,2015-08-10,-0.0222222222
539,LOW,2015-08-10,-0.0222222222
584,M,2015-08-10,0.0222222222
637,PLCE,2015-08-10,0.0222222222
672,RH,2015-08-10,0.0222222222
681,ROST,2015-08-10,0.0222222222
754,SHLD,2015-08-10,0.0222222222
763,SIG,2015-08-10,0.0222222222
7811,SMRT,2015-08-10,0.0222222222
798,SPLS,2015-08-10,0.0222222222
833,TGT,2015-08-10,-0.0222222222
842,TITN,2015-08-10,-0.0222222222
905,WMT,2015-08-10,-0.0222222222
923,WSM,2015-08-10,0.0222222222
2010,AEO,2015-08-19,close all
556,BBY,2015-08-25,close all
641,BIG,2015-08-28,close all
821,BKE,2015-08-20,close all
851,BKS,2015-09-09,close all
1021,BOBE,2015-09-02,close all
1111,BURL,2015-08-27,close all
1561,CASY,2015-09-09,close all
1651,CATO,2015-08-20,close all
1741,CBRL,2015-09-16,close all
2101,CONN,2015-09-09,close all
2281,CTRN,2015-08-19,close all
2461,DDS,2015-08-13,close all
2641,DG,2015-08-27,close all
2731,DKS,2015-08-18,close all
2821,DLTR,2015-09-01,close all
3001,DSW,2015-08-25,close all
3091,EXPR,2015-08-26,close all
3261,FIVE,2015-09-03,close all
3351,FL,2015-08-21,close all
3441,FRAN,2015-09-09,close all
3711,GCO,2015-09-03,close all
3801,GME,2015-08-28,close all
3891,GPS,2015-08-21,close all
4071,HD,2015-08-18,close all
4161,HIBB,2015-08-21,close all
4641,JCP,2015-08-14,close all
4731,JWN,2015-08-14,close all
4851,KR,2015-09-11,close all
4861,KR,2015-09-11,close all
4941,KSS,2015-08-13,close all
5121,LB,2015-08-20,close all
5391,LOW,2015-08-19,close all
5841,M,2015-08-12,close all
6371,PLCE,2015-08-25,close all
6721,RH,2015-09-11,close all
6811,ROST,2015-08-21,close all
7541,SHLD,2015-08-20,close all
7631,SIG,2015-08-27,close all
7812,SMRT,2015-08-20,close all
7981,SPLS,2015-08-19,close all
8331,TGT,2015-08-19,close all
8421,TITN,2015-09-09,close all
9051,WMT,2015-08-18,close all
9231,WSM,2015-08-27,close all
21,AEO,2015-11-10,-0.0227272727
56,BBY,2015-11-10,0.0227272727
65,BIG,2015-11-10,0.0227272727
83,BKE,2015-11-10,-0.0227272727
86,BKS,2015-11-10,0.0227272727
103,BOBE,2015-11-10,-0.0227272727
112,BURL,2015-11-10,0.0227272727
157,CASY,2015-11-10,-0.0227272727
166,CATO,2015-11-10,0.0227272727
175,CBRL,2015-11-10,-0.0227272727
211,CONN,2015-11-10,-0.0227272727
229,CTRN,2015-11-10,-0.0227272727
247,DDS,2015-11-10,-0.0227272727
265,DG,2015-11-10,0.0227272727
274,DKS,2015-11-10,0.0227272727
283,DLTR,2015-11-10,-0.0227272727
3011,DSW,2015-11-10,-0.0227272727
310,EXPR,2015-11-10,-0.0227272727
327,FIVE,2015-11-10,0.0227272727
336,FL,2015-11-10,0.0227272727
345,FRAN,2015-11-10,0.0227272727
372,GCO,2015-11-10,-0.0227272727
381,GME,2015-11-10,-0.0227272727
390,GPS,2015-11-10,-0.0227272727
408,HD,2015-11-10,0.0227272727
417,HIBB,2015-11-10,-0.0227272727
465,JCP,2015-11-10,-0.0227272727
474,JWN,2015-11-10,0.0227272727
487,KR,2015-11-10,0.0227272727
495,KSS,2015-11-10,-0.0227272727
513,LB,2015-11-10,0.0227272727
540,LOW,2015-11-10,0.0227272727
638,PLCE,2015-11-10,-0.0227272727
673,RH,2015-11-10,0.0227272727
682,ROST,2015-11-10,0.0227272727
755,SHLD,2015-11-10,0.0227272727
764,SIG,2015-11-10,0.0227272727
782,SMRT,2015-11-10,0.0227272727
799,SPLS,2015-11-10,0.0227272727
834,TGT,2015-11-10,-0.0227272727
843,TITN,2015-11-10,-0.0227272727
852,TJX,2015-11-10,0.0227272727
906,WMT,2015-11-10,0.0227272727
924,WSM,2015-11-10,-0.0227272727
212,AEO,2015-12-03,close all
561,BBY,2015-11-19,close all
654,BIG,2015-12-04,close all
835,BKE,2015-11-19,close all
8610,BKS,2015-12-04,close all
1031,BOBE,2015-12-02,close all
1121,BURL,2015-11-24,close all
1571,CASY,2015-12-08,close all
1661,CATO,2015-11-19,close all
1751,CBRL,2015-11-24,close all
2111,CONN,2015-12-08,close all
2291,CTRN,2015-11-24,close all
2471,DDS,2015-11-16,close all
2651,DG,2015-12-03,close all
2741,DKS,2015-11-17,close all
2831,DLTR,2015-11-24,close all
3012,DSW,2015-11-24,close all
3101,EXPR,2015-12-03,close all
3271,FIVE,2015-12-04,close all
3361,FL,2015-11-20,close all
3451,FRAN,2015-12-09,close all
3721,GCO,2015-12-04,close all
3811,GME,2015-11-23,close all
3901,GPS,2015-11-20,close all
4081,HD,2015-11-17,close all
4171,HIBB,2015-11-20,close all
4651,JCP,2015-11-13,close all
4741,JWN,2015-11-13,close all
4871,KR,2015-12-03,close all
4951,KSS,2015-11-12,close all
5131,LB,2015-11-19,close all
5401,LOW,2015-11-18,close all
6381,PLCE,2015-12-08,close all
6731,RH,2015-12-11,close all
6821,ROST,2015-11-20,close all
7551,SHLD,2015-12-03,close all
7641,SIG,2015-11-24,close all
7821,SMRT,2015-11-19,close all
7991,SPLS,2015-11-18,close all
8341,TGT,2015-11-18,close all
8431,TITN,2015-12-03,close all
8521,TJX,2015-11-17,close all
9061,WMT,2015-11-17,close all
9241,WSM,2015-11-20,close all
22,AEO,2016-02-10,-0.0217391304
57,BBY,2016-02-10,-0.0217391304
66,BIG,2016-02-10,-0.0217391304
87,BKS,2016-02-10,-0.0217391304
104,BOBE,2016-02-10,0.0217391304
113,BURL,2016-02-10,-0.0217391304
158,CASY,2016-02-10,-0.0217391304
167,CATO,2016-02-10,-0.0217391304
176,CBRL,2016-02-10,-0.0217391304
2121,CONN,2016-02-10,-0.0217391304
230,CTRN,2016-02-10,-0.0217391304
248,DDS,2016-02-10,-0.0217391304
266,DG,2016-02-10,-0.0217391304
275,DKS,2016-02-10,-0.0217391304
284,DLTR,2016-02-10,-0.0217391304
302,DSW,2016-02-10,0.0217391304
3111,EXPR,2016-02-10,-0.0217391304
328,FIVE,2016-02-10,-0.0217391304
337,FL,2016-02-10,-0.0217391304
346,FRAN,2016-02-10,-0.0217391304
373,GCO,2016-02-10,-0.0217391304
382,GME,2016-02-10,-0.0217391304
391,GPS,2016-02-10,-0.0217391304
409,HD,2016-02-10,0.0217391304
418,HIBB,2016-02-10,-0.0217391304
466,JCP,2016-02-10,-0.0217391304
475,JWN,2016-02-10,-0.0217391304
488,KR,2016-02-10,-0.0217391304
496,KSS,2016-02-10,-0.0217391304
514,LB,2016-02-10,-0.0217391304
5411,LOW,2016-02-10,0.0217391304
559,MIK,2016-02-10,-0.0217391304
586,M,2016-02-10,-0.0217391304
639,PLCE,2016-02-10,-0.0217391304
674,RH,2016-02-10,-0.0217391304
683,ROST,2016-02-10,-0.0217391304
756,SHLD,2016-02-10,-0.0217391304
765,SIG,2016-02-10,-0.0217391304
783,SMRT,2016-02-10,-0.0217391304
800,SPLS,2016-02-10,-0.0217391304
809,SPWH,2016-02-10,-0.0217391304
8351,TGT,2016-02-10,-0.0217391304
844,TITN,2016-02-10,-0.0217391304
853,TJX,2016-02-10,-0.0217391304
907,WMT,2016-02-10,-0.0217391304
925,WSM,2016-02-10,-0.0217391304
221,AEO,2016-03-03,close all
5710,BBY,2016-02-25,close all
661,BIG,2016-03-04,close all
8710,BKS,2016-03-03,close all
1041,BOBE,2016-03-02,close all
1131,BURL,2016-03-03,close all
1581,CASY,2016-03-08,close all
1671,CATO,2016-03-17,close all
1761,CBRL,2016-02-23,close all
2122,CONN,2016-03-29,close all
2301,CTRN,2016-03-11,close all
2481,DDS,2016-02-23,close all
2661,DG,2016-03-10,close all
2751,DKS,2016-03-08,close all
2841,DLTR,2016-03-01,close all
3021,DSW,2016-03-15,close all
3112,EXPR,2016-03-09,close all
3281,FIVE,2016-03-23,close all
3371,FL,2016-02-26,close all
3461,FRAN,2016-03-23,close all
3731,GCO,2016-03-11,close all
3821,GME,2016-03-25,close all
3911,GPS,2016-02-26,close all
4091,HD,2016-02-23,close all
4181,HIBB,2016-03-11,close all
4661,JCP,2016-02-26,close all
4751,JWN,2016-02-19,close all
4881,KR,2016-03-03,close all
4961,KSS,2016-02-25,close all
5141,LB,2016-02-25,close all
5412,LOW,2016-02-24,close all
5591,MIK,2016-03-17,close all
